#grid point     	iterations      	chem_iter       	cond_iter       	converged       	elem_conserved  	p (bar)         	T (K)           	n_<tot> (cm-3)  	n_g (cm-3)      	m (u)           	e-   	Al   	C    	Ca   	Fe   	H    	He   	K    	Mg   	N    	Na   	O    	P    	S    	Si   	Ti   	V    
2784            	19              	19              	0               	ok              	ok              	1.0000000000e-02	5.0500000000e+03	1.4343691534e+16	1.4342515873e+16	1.2569138888e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2785            	20              	20              	0               	ok              	ok              	2.1540000000e-02	5.0500000000e+03	3.0903447947e+16	3.0893779191e+16	1.2572041960e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2786            	20              	20              	0               	ok              	ok              	4.6420000000e-02	5.0500000000e+03	6.6630778247e+16	6.6577958684e+16	1.2578079327e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2787            	19              	19              	0               	ok              	ok              	1.0000000000e-01	5.0500000000e+03	1.4368400232e+17	1.4342515873e+17	1.2590790341e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2788            	18              	18              	0               	ok              	ok              	2.1540000000e-01	5.0500000000e+03	3.1015402933e+17	3.0893779191e+17	1.2617586762e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2789            	16              	16              	0               	ok              	ok              	4.6420000000e-01	5.0500000000e+03	6.7138398675e+17	6.6577958684e+17	1.2673903885e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2790            	15              	15              	0               	ok              	ok              	1.0000000000e+00	5.0500000000e+03	1.4596442596e+18	1.4342515873e+18	1.2790619696e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2791            	14              	14              	0               	ok              	ok              	2.1540000000e+00	5.0500000000e+03	3.2017276007e+18	3.0893779191e+18	1.3025165189e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2792            	13              	13              	0               	ok              	ok              	4.6420000000e+00	5.0500000000e+03	7.1347501908e+18	6.6577958684e+18	1.3468467774e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2793            	12              	12              	0               	ok              	ok              	1.0000000000e+01	5.0500000000e+03	1.6228611068e+19	1.4342515873e+19	1.4220861461e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2794            	12              	12              	0               	ok              	ok              	2.1540000000e+01	5.0500000000e+03	3.7655257170e+19	3.0893779191e+19	1.5318790281e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2795            	11              	11              	0               	ok              	ok              	4.6420000000e+01	5.0500000000e+03	8.8284509529e+19	6.6577958684e+19	1.6665713925e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2796            	10              	10              	0               	ok              	ok              	1.0000000000e+02	5.0500000000e+03	2.0617214315e+20	1.4342515873e+20	1.8066521186e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2797            	11              	11              	0               	ok              	ok              	2.1540000000e+02	5.0500000000e+03	4.7551200762e+20	3.0893779191e+20	1.9344626006e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2798            	12              	12              	0               	ok              	ok              	4.6420000000e+02	5.0500000000e+03	1.0810022402e+21	6.6577958684e+20	2.0406381704e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2799            	11              	11              	0               	ok              	ok              	1.0000000000e+03	5.0500000000e+03	2.4230366928e+21	1.4342515873e+21	2.1232666510e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2800            	8               	8               	0               	ok              	ok              	1.0000000000e-06	5.1000000000e+03	1.4136687296e+12	1.4201902973e+12	1.2510444636e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2801            	8               	8               	0               	ok              	ok              	2.1540000000e-06	5.1000000000e+03	3.0494493727e+12	3.0590899003e+12	1.2528534464e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2802            	8               	8               	0               	ok              	ok              	4.6420000000e-06	5.1000000000e+03	6.5782390378e+12	6.5925233599e+12	1.2540899359e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2803            	8               	8               	0               	ok              	ok              	1.0000000000e-05	5.1000000000e+03	1.4180671542e+13	1.4201902973e+13	1.2549334930e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2804            	9               	9               	0               	ok              	ok              	2.1540000000e-05	5.1000000000e+03	3.0559187048e+13	3.0590899003e+13	1.2555090170e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2805            	9               	9               	0               	ok              	ok              	4.6420000000e-05	5.1000000000e+03	6.5877520792e+13	6.5925233599e+13	1.2559019372e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2806            	10              	10              	0               	ok              	ok              	1.0000000000e-04	5.1000000000e+03	1.4194657504e+14	1.4201902973e+14	1.2561701150e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2807            	11              	11              	0               	ok              	ok              	2.1540000000e-04	5.1000000000e+03	3.0579771554e+14	3.0590899003e+14	1.2563539858e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2808            	12              	12              	0               	ok              	ok              	4.6420000000e-04	5.1000000000e+03	6.5907977166e+14	6.5925233599e+14	1.2564820641e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2809            	14              	14              	0               	ok              	ok              	1.0000000000e-03	5.1000000000e+03	1.4199245311e+15	1.4201902973e+15	1.2565757798e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2810            	15              	15              	0               	ok              	ok              	2.1540000000e-03	5.1000000000e+03	3.0587099685e+15	3.0590899003e+15	1.2566548316e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2811            	17              	17              	0               	ok              	ok              	4.6420000000e-03	5.1000000000e+03	6.5921696907e+15	6.5925233599e+15	1.2567434696e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2812            	19              	19              	0               	ok              	ok              	1.0000000000e-02	5.1000000000e+03	1.4202698544e+16	1.4201902973e+16	1.2568812783e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2813            	20              	20              	0               	ok              	ok              	2.1540000000e-02	5.1000000000e+03	3.0599011694e+16	3.0590899003e+16	1.2571441646e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2814            	19              	19              	0               	ok              	ok              	4.6420000000e-02	5.1000000000e+03	6.5971173429e+16	6.5925233599e+16	1.2576866520e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2815            	19              	19              	0               	ok              	ok              	1.0000000000e-01	5.1000000000e+03	1.4224699969e+17	1.4201902973e+17	1.2588282761e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2816            	18              	18              	0               	ok              	ok              	2.1540000000e-01	5.1000000000e+03	3.0698656784e+17	3.0590899003e+17	1.2612379928e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2817            	17              	17              	0               	ok              	ok              	4.6420000000e-01	5.1000000000e+03	6.6423555720e+17	6.5925233599e+17	1.2663109137e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2818            	15              	15              	0               	ok              	ok              	1.0000000000e+00	5.1000000000e+03	1.4428400337e+18	1.4201902973e+18	1.2768548944e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2819            	14              	14              	0               	ok              	ok              	2.1540000000e+00	5.1000000000e+03	3.1597585377e+18	3.0590899003e+18	1.2981699588e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2820            	13              	13              	0               	ok              	ok              	4.6420000000e+00	5.1000000000e+03	7.0231724025e+18	6.5925233599e+18	1.3389105015e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2821            	12              	12              	0               	ok              	ok              	1.0000000000e+01	5.1000000000e+03	1.5925128552e+19	1.4201902973e+19	1.4093092379e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2822            	12              	12              	0               	ok              	ok              	2.1540000000e+01	5.1000000000e+03	3.6862601187e+19	3.0590899003e+19	1.5144803005e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2823            	11              	11              	0               	ok              	ok              	4.6420000000e+01	5.1000000000e+03	8.6378522938e+19	6.5925233599e+19	1.6467360222e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2824            	10              	10              	0               	ok              	ok              	1.0000000000e+02	5.1000000000e+03	2.0196080486e+20	1.4201902973e+20	1.7872711301e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2825            	11              	11              	0               	ok              	ok              	2.1540000000e+02	5.1000000000e+03	4.6674525462e+20	3.0590899003e+20	1.9175979596e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2826            	12              	12              	0               	ok              	ok              	4.6420000000e+02	5.1000000000e+03	1.0633034414e+21	6.5925233599e+20	2.0271011943e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2827            	11              	11              	0               	ok              	ok              	1.0000000000e+03	5.1000000000e+03	2.3876476250e+21	1.4201902973e+21	2.1129712053e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2828            	8               	8               	0               	ok              	ok              	1.0000000000e-06	5.1500000000e+03	1.3988252917e+12	1.4064020419e+12	1.2500458060e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2829            	8               	8               	0               	ok              	ok              	2.1540000000e-06	5.1500000000e+03	3.0181960662e+12	3.0293899984e+12	1.2521707470e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2830            	8               	8               	0               	ok              	ok              	4.6420000000e-06	5.1500000000e+03	6.5119493924e+12	6.5285182787e+12	1.2536238418e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2831            	8               	8               	0               	ok              	ok              	1.0000000000e-05	5.1500000000e+03	1.4039433156e+13	1.4064020419e+13	1.2546154612e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2832            	8               	8               	0               	ok              	ok              	2.1540000000e-05	5.1500000000e+03	3.0257263554e+13	3.0293899984e+13	1.2552921303e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2833            	9               	9               	0               	ok              	ok              	4.6420000000e-05	5.1500000000e+03	6.5230249478e+13	6.5285182787e+13	1.2557541460e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2834            	10              	10              	0               	ok              	ok              	1.0000000000e-04	5.1500000000e+03	1.4055717696e+14	1.4064020419e+14	1.2560694365e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2835            	10              	10              	0               	ok              	ok              	2.1540000000e-04	5.1500000000e+03	3.0281225422e+14	3.0293899984e+14	1.2562853779e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2836            	12              	12              	0               	ok              	ok              	4.6420000000e-04	5.1500000000e+03	6.5265652946e+14	6.5285182787e+14	1.2564351133e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2837            	13              	13              	0               	ok              	ok              	1.0000000000e-03	5.1500000000e+03	1.4061020838e+15	1.4064020419e+15	1.2565429455e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2838            	15              	15              	0               	ok              	ok              	2.1540000000e-03	5.1500000000e+03	3.0289538583e+15	3.0293899984e+15	1.2566299995e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2839            	17              	17              	0               	ok              	ok              	4.6420000000e-03	5.1500000000e+03	6.5280474916e+15	6.5285182787e+15	1.2567202732e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
2840            	18              	18              	0               	ok              	ok              	1.0000000000e-02	5.1500000000e+03	1.4064465907e+16	1.4064020419e+16	1.2568506910e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
